problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N200_ERp0p05,tau_pSA,search,125,1,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.023412741272211133,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.4633333333333334,-0.7316559901709649,1289875,,0.7270226568376316,,,
maxcut,N200_ERp0p05,tau_pSA,search,43,2,,,,0.23142730022947777,0.0,1.0,fixed,0.022742017362092692,0.0,0.5747602213182316,1.418669733450392,5.758225488838618,linear,1.4433196868631701,0.8677996796895308,best_state,216,2676,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.44999999999999996,-0.7312680243286259,640517,,0.726768024328626,,,
maxcut,N200_ERp0p05,tau_pSA,search,32,3,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.17098168659201576,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.4033333333333333,-0.7305024950060207,553408,,0.7264691616726874,,,
maxcut,N200_ERp0p05,tau_pSA,search,237,4,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.5397514334192647,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.39333333333333337,-0.730423096384312,2176803,,0.7264897630509787,,,
maxcut,N200_ERp0p05,tau_pSA,search,6,5,,,,1.287128383547063,0.0,1.0,fixed,0.34378571929253215,0.0,0.022158507588539038,0.1763275087562113,2.7867599621018524,exponential,5.066921643854242,0.01537714083712618,best_state,51,506,1000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.27666666666666667,-0.7282891240483327,347514,,0.725522457381666,,,
maxcut,N200_ERp0p05,tau_pSA,search,56,6,,,,1.1177254260025455,0.0,1.0,fixed,0.3769512374260482,0.0,0.41209141739570515,0.308684908203699,1.6691255452474572,cosine,5.776414397219558,0.7961318777642467,best_state,663,101,1000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.2933333333333333,-0.7282190679506366,743464,,0.7252857346173033,,,
maxcut,N200_ERp0p05,tau_pSA,search,243,7,,,,0.7815354770599378,0.0,1.0,fixed,0.7023448657639679,0.0,0.43702938033193717,0.644798766714294,3.918513158857165,piecewise,5.140004442346406,0.5566354479040564,last,823,391,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.25666666666666665,-0.7277694118672979,2224317,,0.7252027452006312,,,
maxcut,N200_ERp0p05,tau_pSA,search,1,8,,,,1.0,0.0,1.0,fixed,0.0,0.0,0.5,0.1,3.0,linear,1.0,0.0,best_state,0,0,1000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.27666666666666667,-0.7277533798155551,307919,,0.7249867131488884,,,
maxcut,N200_ERp0p05,tau_pSA,search,127,9,,,,0.49513666825273156,0.0,1.0,fixed,0.2674595540013109,0.0,0.11687204090174648,0.7342615287018653,4.416838703873353,piecewise,3.337820972413356,0.8854047385808841,best_state,772,389,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.21333333333333337,-0.7270288464588475,1305713,,0.7248955131255141,,,
maxcut,N200_ERp0p05,tau_pSA,search,138,10,,,,0.27397620750464935,0.0,1.0,fixed,0.41498759415029896,0.0,0.8235686458981151,0.08556537403844891,3.5749681680269045,linear,0.35982829994913434,0.2141769356551538,best_state,1678,345,3000,,,,,,,,726.6666666666666,0.7286130860229955,1.0,0.20333333333333328,-0.7263983384056852,1392822,,0.7243650050723519,,,
