problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p02,tau_pSA,search,125,1,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.023412741272211133,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.07333333333333335,-0.7325273569810622,1289875,,0.7317940236477288,,,
maxcut,N500_ERp0p02,tau_pSA,search,32,2,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.17098168659201576,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,1791.3333333333333,0.733358430129129,1.0,0.03,-0.7312072347723834,553408,,0.7309072347723834,,,
maxcut,N500_ERp0p02,tau_pSA,search,237,3,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.5397514334192647,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.013333333333333334,-0.7310899983835654,2176803,,0.730956665050232,,,
maxcut,N500_ERp0p02,tau_pSA,search,43,4,,,,0.23142730022947777,0.0,1.0,fixed,0.022742017362092692,0.0,0.5747602213182316,1.418669733450392,5.758225488838618,linear,1.4433196868631701,0.8677996796895308,best_state,216,2676,3000,,,,,,,,1791.0,0.7332202895019705,1.0,0.02,-0.7308998128642542,640517,,0.7306998128642542,,,
maxcut,N500_ERp0p02,tau_pSA,search,6,5,,,,1.287128383547063,0.0,1.0,fixed,0.34378571929253215,0.0,0.022158507588539038,0.1763275087562113,2.7867599621018524,exponential,5.066921643854242,0.01537714083712618,best_state,51,506,1000,,,,,,,,1790.6666666666667,0.7330863212855915,1.0,0.02666666666666667,-0.7302143951099739,347514,,0.7299477284433072,,,
maxcut,N500_ERp0p02,tau_pSA,search,243,6,,,,0.7815354770599378,0.0,1.0,fixed,0.7023448657639679,0.0,0.43702938033193717,0.644798766714294,3.918513158857165,piecewise,5.140004442346406,0.5566354479040564,last,823,391,3000,,,,,,,,1791.3333333333333,0.7333613442518926,1.0,0.01,-0.729896200295,2224317,,0.729796200295,,,
maxcut,N500_ERp0p02,tau_pSA,search,56,7,,,,1.1177254260025455,0.0,1.0,fixed,0.3769512374260482,0.0,0.41209141739570515,0.308684908203699,1.6691255452474572,cosine,5.776414397219558,0.7961318777642467,best_state,663,101,1000,,,,,,,,1789.6666666666667,0.7326798138550332,1.0,0.013333333333333334,-0.7298125415357563,743464,,0.7296792082024229,,,
maxcut,N500_ERp0p02,tau_pSA,search,127,8,,,,0.49513666825273156,0.0,1.0,fixed,0.2674595540013109,0.0,0.11687204090174648,0.7342615287018653,4.416838703873353,piecewise,3.337820972413356,0.8854047385808841,best_state,772,389,3000,,,,,,,,1790.3333333333333,0.7329519226985705,1.0,0.013333333333333334,-0.7296543256621281,1305713,,0.7295209923287947,,,
maxcut,N500_ERp0p02,tau_pSA,search,1,9,,,,1.0,0.0,1.0,fixed,0.0,0.0,0.5,0.1,3.0,linear,1.0,0.0,best_state,0,0,1000,,,,,,,,1790.6666666666667,0.733090063325729,1.0,0.01,-0.7292766189797583,307919,,0.7291766189797583,,,
maxcut,N500_ERp0p02,tau_pSA,search,47,10,,,,0.6751120274991699,0.0,1.0,fixed,0.051770229483997815,0.0,0.6285277115747461,0.5454933588422726,2.739707521569511,cosine,3.8734476486134626,0.22800267249564535,last,483,183,1000,,,,,,,,1788.3333333333333,0.732136821632064,1.0,0.03666666666666667,-0.7288552472963404,672193,,0.7284885806296738,,,
